700445212,221042,187815,209024,196016,236033,118561,178219,225403,171263,214181,204184,202105,226765,137973,197459,203350,125601,239401,246307,151264,-32984,128987,-2300538,-8388607,1,2568,2570,2566,688,2466,-10110976,1,1,15,1,71,0,0,0,1
700445213,221132,187727,208965,195800,236259,118073,178458,225190,171287,214329,204405,202445,226802,138223,197601,203606,125916,239309,246257,150860,-33067,128915,-2300596,-8388607,1,2565,2566,2562,689,2470,-10110976,1,1,15,1,71,0,0,0,1
700445214,221467,187879,209295,195975,236716,118037,178715,225360,171399,214218,204488,202496,226811,138296,197301,203543,126009,239297,246018,150608,-32819,128823,-2300615,-8388607,1,2570,2568,2566,687,2466,-10110976,1,1,15,1,71,0,0,0,1
700445215,221555,187856,209688,196194,236918,118052,178844,225070,171810,214464,204631,202377,226774,138568,197341,203807,126042,239244,245943,150444,-32759,128868,-2300742,-8388607,1,2559,2568,2562,687,2467,-10110976,1,1,15,1,71,0,0,0,1
700445216,221584,187828,210041,196616,237063,118313,178549,225144,171679,214148,204781,202262,226799,138709,196999,203649,126226,238977,245996,150314,-32688,129067,-2300631,-8388607,1,2568,2568,2566,687,2470,-10110976,1,1,15,1,71,0,0,0,1
700445217,221734,187874,210562,196837,237045,118552,178461,225332,172145,214077,204927,201961,226587,138760,196880,203683,126215,238960,246164,150250,-33005,128824,-2300666,-8388607,1,2565,2563,2566,687,2470,-10110976,1,1,15,1,71,0,0,0,1
700445218,221820,187944,210683,197059,236843,119189,178358,225465,172296,213902,204910,201930,226879,138813,197210,203323,126095,239056,246405,150650,-32995,128832,-2300698,-8388607,1,2567,2566,2560,688,2471,-10110976,1,1,15,1,71,0,0,0,1
700445219,221736,188071,210441,197031,236847,119255,178186,225673,172161,213857,204978,201960,226871,138338,197042,203219,125891,239048,246354,150801,-33039,128862,-2300640,-8388607,1,2568,2563,2570,685,2469,-10110976,1,1,15,1,71,0,0,0,1
700445220,221697,188176,210129,196938,236725,119442,178319,225875,172065,213942,204906,201999,227010,138197,197290,203128,125907,239156,246470,151135,-32867,128995,-2300685,-8388607,1,2565,2563,2568,686,2470,-10110976,1,1,15,1,71,0,0,0,1
700445221,221807,188305,209794,196657,236782,119405,178543,225980,172173,214400,204907,202310,226899,137997,197410,203079,125861,239386,246626,151416,-32941,129023,-2300693,-8388607,1,2565,2565,2568,686,2469,-10110976,1,1,15,1,71,0,0,0,1
700445222,221678,188179,209337,196230,236712,119033,178771,225821,171848,214410,204826,202635,226707,137886,197466,203296,125968,239477,246396,151226,-32810,129049,-2300748,-8388607,1,2568,2567,2565,690,2471,-10110976,1,1,15,1,71,0,0,0,1
700445223,221472,188081,209245,196044,236857,118878,178956,225720,171710,214636,204710,202471,226575,138065,197363,203281,126130,239537,246317,151200,-32838,129047,-2300752,-8388607,1,2565,2564,2570,687,2469,-10110976,1,1,15,1,71,0,0,0,1
700445224,221328,187809,209293,195999,237060,118630,179152,225546,171717,214613,204405,202688,226702,138372,197167,203377,126268,239610,246289,150703,-32888,128910,-2300786,-8388607,1,2567,2565,2568,687,2472,-10110976,1,1,15,1,71,0,0,0,1
700445225,221186,187422,209420,196084,237059,118385,178903,225375,171705,214547,204618,202539,226518,138512,196963,203461,126348,239351,246082,150617,-32957,128814,-2300728,-8388607,1,2565,2564,2570,687,2469,-10110976,1,1,15,1,71,0,0,0,1
700445226,220947,187114,209591,196242,236754,118428,178539,225166,171809,214168,204840,202331,226780,138748,196980,203748,126251,239338,246063,150367,-33131,128834,-2300683,-8388607,1,2565,2566,2570,684,2471,-10110976,1,1,15,1,71,0,0,0,1
700445227,220794,186906,209678,196134,236648,118435,178279,225128,171818,213855,204663,202152,226826,138875,197182,203684,126458,239195,246356,150356,-33187,128565,-2300754,-8388607,1,2565,2566,2568,687,2471,-10110976,1,1,15,1,71,0,0,0,1
700445228,220770,186964,210039,196396,236204,118407,177857,225116,171932,213686,204843,201909,226823,138890,197155,203491,126144,238932,246363,150470,-33124,128634,-2300714,-8388607,1,2565,2565,2570,682,2469,-10110976,1,1,15,1,71,0,0,0,1
700445229,220966,187168,209892,196670,235982,118607,177640,225150,171850,213479,204884,201716,227034,138640,197191,203476,126086,239042,246525,150839,-33247,128660,-2300810,-8388607,1,2568,2564,2568,681,2474,-10110976,1,1,15,1,71,0,0,0,1
700445230,221039,187612,209745,196666,235780,118674,177518,225303,171801,213447,204580,201668,227284,138423,197118,203216,125914,239172,246441,150914,-33046,128783,-2300828,-8388607,1,2565,2565,2565,680,2471,-10110976,1,1,15,1,71,0,0,0,1
700445231,221108,187969,209506,196435,236018,118562,177631,225241,171608,213768,204548,201913,227084,138192,197528,203237,125684,239130,246487,151229,-33133,128854,-2300685,-8388607,1,2563,2567,2569,686,2474,-10110976,1,1,15,1,71,0,0,0,1
700445232,221435,188284,209402,196367,236336,118423,178046,225485,171296,213849,204118,202136,226876,138045,197428,203151,125741,239379,246435,151358,-32827,129095,-2300757,-8388607,1,2562,2565,2565,680,2476,-10110976,1,1,15,1,71,0,0,0,1
700445233,221700,188485,209362,196382,236499,118342,178546,225548,171074,214242,204117,202120,226632,138166,197276,203263,125745,239424,246213,151158,-32614,129242,-2300838,-8388607,1,2562,2566,2568,684,2473,-10110976,1,1,15,1,71,0,0,0,1
