504924545,221480,185684,208452,197329,238385,116335,176077,226850,170525,214894,205970,200515,230303,134806,193353,206296,124902,238483,246104,149647,-31170,126594,-1954888,-8388607,0,2559,2564,2563,679,2473,-10110976,1,1,14,1,65,0,0,0,1
504924546,221520,185598,208451,197136,238457,116301,176244,226987,170683,214892,206084,200600,230300,134648,193493,206298,124789,238413,246159,149618,-31188,126611,-1954911,-8388607,0,2560,2563,2563,683,2474,-10110976,1,1,14,1,65,0,0,0,1
504924547,221468,185575,208164,197134,238383,116249,176190,226850,170700,214987,206198,200474,230331,134856,193566,206614,125032,238260,245954,149559,-31198,126543,-1955052,-8388607,0,2559,2561,2565,681,2474,-10110976,1,1,14,1,65,0,0,0,1
504924548,221508,185791,208215,197135,238192,116169,176146,226922,170831,215046,206171,200584,230418,134897,193667,206411,124766,238100,246071,149511,-31123,126771,-1954952,-8388607,0,2562,2568,2559,679,2473,-10110976,1,1,14,1,65,0,0,0,1
504924549,221637,185793,208152,197036,238241,115874,176152,226785,170489,214913,205972,200527,230372,135047,193757,206607,124847,238011,245832,149461,-31138,126797,-1954890,-8388607,0,2559,2564,2568,682,2478,-10110976,1,1,14,1,65,0,0,0,1
504924550,221891,186226,208373,197294,238188,115707,176152,226559,170365,214797,206039,200561,230600,135281,193712,206907,124802,238119,246116,149561,-31027,126877,-1954917,-8388607,0,2557,2560,2560,682,2474,-10110976,1,1,14,1,65,0,0,0,1
504924551,222120,186394,208510,197536,238224,115851,175984,226588,170383,214810,205825,200446,230776,135408,193866,206783,124782,238301,246101,149690,-30960,126929,-1954972,-8388607,0,2557,2563,2563,689,2476,-10110976,1,1,14,1,65,0,0,0,1
504924552,222386,186534,208632,197751,238112,115725,176198,226638,170242,214773,205705,200526,230465,135308,193703,206777,124692,238382,245817,149676,-30869,126940,-1954815,-8388607,0,2557,2568,2564,682,2471,-10110976,1,1,14,1,65,0,0,0,1
504924553,222650,186618,208596,197872,238002,115684,176037,226466,170128,214592,205588,200199,230947,135298,193714,206780,124562,238209,245690,149304,-30913,127140,-1954640,-8388607,0,2561,2568,2564,683,2471,-10110976,1,1,14,1,65,0,0,0,1
504924554,222700,186746,208934,197857,238163,115674,176026,226665,169870,214471,205790,200586,230736,135375,193669,206704,124680,238292,245945,149669,-30744,126929,-1954930,-8388607,0,2561,2566,2562,683,2467,-10110976,1,1,14,1,65,0,0,0,1
504924555,222620,186715,208805,197822,238153,115834,175893,226670,169865,214486,205833,200586,230517,135148,193687,206637,124677,238225,246096,149797,-30894,126996,-1954869,-8388607,0,2559,2564,2562,683,2471,-10110976,1,1,14,1,65,0,0,0,1
504924556,222664,186853,208804,197724,238337,115883,175894,226736,169936,214367,205692,200546,230494,135070,193651,206609,124747,238263,246160,149597,-30797,127030,-1954837,-8388607,0,2561,2568,2559,684,2472,-10110976,1,1,14,1,65,0,0,0,1
504924557,222517,186649,208597,197536,238029,115948,175969,226564,170120,214414,205804,200545,230237,134960,193729,206598,124814,238165,246008,149506,-30942,126978,-1954886,-8388607,0,2559,2564,2562,688,2469,-10110976,1,1,14,1,65,0,0,0,1
504924558,222282,186538,208478,197289,238090,116107,176163,226774,170156,214710,205818,200340,230247,134579,193732,206393,124776,238119,246165,149438,-30879,126792,-1954809,-8388607,0,2560,2566,2561,683,2473,-10110976,1,1,14,1,65,0,0,0,1
504924559,222168,186468,208347,197350,238217,116139,176158,226831,170482,214748,205771,200635,230024,134860,193564,206538,124983,238286,245972,149618,-31000,126905,-1954814,-8388607,0,2562,2566,2559,681,2473,-10110976,1,1,14,1,65,0,0,0,1
504924560,221902,186172,208237,197132,238399,115964,176199,226838,170635,214852,205883,200391,230218,134728,193557,206261,125025,238283,246008,149454,-31073,126939,-1954851,-8388607,0,2563,2565,2562,683,2474,-10110976,1,1,14,1,65,0,0,0,1
504924561,221671,185837,208191,197211,238357,116066,176145,226841,170579,214844,205970,200563,230230,134870,193464,206470,125057,238400,246305,149867,-31227,126635,-1954995,-8388607,0,2562,2565,2562,686,2474,-10110976,1,1,14,1,65,0,0,0,1
504924562,221466,185793,208287,197313,238659,116071,176385,226915,170609,215192,205937,200797,230283,135145,193532,206529,124703,238429,246136,149509,-31035,126712,-1954821,-8388607,0,2555,2565,2560,686,2469,-10110976,1,1,14,1,65,0,0,0,1
