445742505,198630,201691,220389,185154,238571,115488,173911,228449,171516,210270,209236,200009,224470,148720,200964,194311,134144,227609,234170,160617,-9254,127408,59074,-8388607,1,2651,2652,2650,749,2475,-10110976,1,1,15,1,258,0,0,0,1
445742506,198843,201916,220573,185131,238470,115521,173985,228485,171432,210339,209126,199795,224590,148782,201064,194336,134174,227679,234351,160899,-9256,127468,59002,-8388607,1,2647,2656,2650,745,2479,-10110976,1,1,15,1,258,0,0,0,1
445742507,198990,202067,220638,185270,238520,115560,173984,228578,171546,210490,209240,200038,224627,148673,201232,194688,134184,227728,234322,160887,-9214,127465,59106,-8388607,1,2647,2652,2649,744,2482,-10110976,1,1,15,1,258,0,0,0,1
445742508,198865,201889,220561,185110,238716,115806,174013,228615,171501,210489,209342,200047,224424,148753,201100,194428,134326,227784,234417,161027,-9195,127562,59154,-8388607,1,2654,2647,2650,747,2477,-10110976,1,1,15,1,258,0,0,0,1
445742509,198430,201617,220427,184975,238609,115644,174114,228442,171637,210644,209343,200081,224287,148380,200966,194202,134422,227776,234381,160902,-9392,127354,59116,-8388607,1,2650,2652,2649,749,2471,-10110976,1,1,15,1,258,0,0,0,1
445742510,198181,201134,220338,184847,238677,115518,174054,228550,171691,210831,209393,200157,224168,148219,200798,194113,134627,228023,234484,161069,-9452,127234,59123,-8388607,1,2647,2652,2650,746,2479,-10110976,1,1,15,1,258,0,0,0,1
445742511,197841,200819,220089,184647,238460,115414,174080,228384,171873,210630,209836,200561,224096,148271,200846,194232,134759,228080,234568,161121,-9566,127215,59193,-8388607,1,2647,2652,2658,743,2477,-10110976,1,1,15,1,258,0,0,0,1
445742512,197618,200675,219929,184647,238490,115342,173879,228409,172205,210902,209775,200299,223954,148233,200656,194107,134708,228102,234628,161016,-9649,126998,59119,-8388607,1,2652,2653,2651,747,2477,-10110976,1,1,15,1,258,0,0,0,1
445742513,197347,200497,219774,184406,238304,115103,173696,228237,172377,211105,209788,200388,224054,148195,200437,194071,134817,228095,234624,161192,-9465,127002,59170,-8388607,1,2650,2655,2647,747,2479,-10110976,1,1,15,1,258,0,0,0,1
445742514,197151,200556,219710,184322,238232,115097,173640,228110,172195,211029,209822,200563,224126,148155,200766,193989,134781,228210,234591,161121,-9730,126908,59107,-8388607,1,2651,2653,2652,745,2481,-10110976,1,1,15,1,258,0,0,0,1
445742515,197410,200564,219795,184473,238069,114996,173571,228047,172307,211101,209822,200548,224220,148450,201005,194232,134662,228067,234706,160999,-9658,127006,59204,-8388607,1,2653,2652,2653,741,2479,-10110976,1,1,15,1,258,0,0,0,1
445742516,197515,200607,219824,184395,238037,114903,173418,228138,172093,210839,209569,200242,224245,148459,201027,194195,134746,228053,234465,160864,-9562,127028,59094,-8388607,1,2654,2655,2650,747,2476,-10110976,1,1,15,1,258,0,0,0,1
445742517,197779,200891,220078,184584,238058,114867,173442,228217,171931,210920,209539,200233,224370,148496,201137,194162,134428,227854,234418,161024,-9489,127214,59128,-8388607,1,2646,2659,2650,746,2477,-10110976,1,1,15,1,258,0,0,0,1
445742518,198096,201334,220285,184849,238231,114914,173641,228131,171729,210796,209424,200208,224468,148653,201089,194340,134497,227864,234405,160843,-9398,127153,59229,-8388607,1,2643,2649,2652,746,2481,-10110976,1,1,15,1,258,0,0,0,1
445742519,198366,201503,220511,184989,238597,115341,173892,228324,171606,210391,209240,199980,224472,148786,201034,194401,134283,227588,234252,160758,-9334,127309,59249,-8388607,1,2649,2650,2654,746,2476,-10110976,1,1,15,1,258,0,0,0,1
