447614987,197492,200831,219366,183654,238689,115270,173990,229129,172250,211093,209941,199835,223988,148422,201574,194368,134577,227935,234499,160142,-9580,127268,-122054,-8388607,1,2637,2645,2643,736,2481,-10110976,1,1,15,1,238,0,0,0,1
447614988,197656,200904,219403,183993,238386,115062,173716,228834,172004,210981,209720,199934,223985,148440,201532,194689,134929,227818,234595,159814,-9596,127192,-122036,-8388607,1,2645,2639,2644,741,2476,-10110976,1,1,15,1,238,0,0,0,1
447614989,197655,201049,219878,184421,238382,114995,173357,228790,171946,211007,209403,200123,223994,148660,201583,194720,135048,227725,234839,159859,-9545,127100,-121983,-8388607,1,2645,2642,2639,742,2475,-10110976,1,1,15,1,238,0,0,0,1
447614990,197793,201079,220433,184929,238186,114773,173114,228462,171464,210801,209474,200088,224012,148651,201355,194694,135012,227967,234949,160074,-9579,126942,-122031,-8388607,1,2641,2643,2635,742,2478,-10110976,1,1,15,1,238,0,0,0,1
447614991,197930,201025,220853,185156,237906,114456,172504,227693,171231,210651,209610,199994,224028,148901,201044,194353,134735,227880,235133,160546,-9840,126937,-122089,-8388607,1,2638,2643,2641,737,2476,-10110976,1,1,15,1,238,0,0,0,1
447614992,198061,201243,221320,185284,237795,114437,172287,227722,171002,210516,209366,199911,224320,148812,200924,194110,134389,228240,235438,161288,-9755,126816,-121983,-8388607,1,2640,2644,2648,735,2476,-10110976,1,1,15,1,238,0,0,0,1
447614993,198364,201460,221141,185309,237712,114082,172227,227594,170821,210241,209024,199709,224133,148506,201022,193721,134193,228233,235205,161453,-9594,126957,-121968,-8388607,1,2645,2638,2639,741,2476,-10110976,1,1,15,1,238,0,0,0,1
447614994,198594,201723,220860,185029,237893,113770,172370,227599,170799,210185,209139,199732,224019,148543,200993,193706,133977,228434,234932,161408,-9435,127122,-122073,-8388607,1,2644,2650,2642,744,2477,-10110976,1,1,15,1,238,0,0,0,1
447614995,198870,201974,220543,184786,237892,114047,172644,227760,170756,209907,208781,199345,223973,148187,201005,194037,134291,228111,234722,161095,-9366,127285,-121985,-8388607,1,2641,2646,2642,739,2480,-10110976,1,1,15,1,238,0,0,0,1
447614996,198662,201843,220116,184596,237892,114183,173084,228078,170776,209903,208535,198947,223690,147843,201238,194102,134399,227942,234465,160322,-9457,127390,-122044,-8388607,1,2641,2642,2644,737,2476,-10110976,1,1,15,1,238,0,0,0,1
447614997,198705,201964,220204,184591,238343,114455,173428,228352,170897,210000,208677,199159,223591,147868,201317,194347,134599,227782,234370,159980,-9283,127301,-121917,-8388607,1,2641,2640,2644,741,2476,-10110976,1,1,15,1,238,0,0,0,1
447614998,198227,201884,220091,184484,238533,114938,173479,228817,171342,210348,208997,199588,223466,148095,201133,194328,134956,227408,234421,159541,-9557,127101,-121925,-8388607,1,2641,2645,2635,745,2474,-10110976,1,1,15,1,238,0,0,0,1
447614999,197876,201224,220344,184679,238866,115225,173625,229008,171335,210342,209163,199773,223341,147964,201037,194143,134778,227152,234283,159349,-9665,127057,-121958,-8388607,1,2641,2646,2641,740,2478,-10110976,1,1,15,1,238,0,0,0,1
447615000,197549,201027,220497,184874,239097,115658,173886,228967,171549,210611,209550,200095,223704,148112,200824,194089,134453,227179,234281,159572,-9666,126946,-121951,-8388607,1,2642,2648,2643,738,2476,-10110976,1,1,15,1,238,0,0,0,1
447615001,197337,200667,220568,184838,239183,115720,173847,229014,171873,210978,209829,200491,223795,148296,200557,193871,133906,227252,234373,160175,-9809,126702,-121870,-8388607,1,2641,2641,2644,741,2475,-10110976,1,1,15,1,238,0,0,0,1
447615002,197231,200493,220655,184810,239393,115630,173786,228794,171996,211337,210095,200640,223897,148382,200571,193719,133615,227377,234504,160710,-10036,126666,-121893,-8388607,1,2644,2642,2638,739,2471,-10110976,1,1,15,1,238,0,0,0,1
447615003,197354,200473,220541,184634,239234,115235,173690,228589,172243,211579,210235,200725,224143,148621,200743,193811,133479,227758,234411,161113,-9925,126756,-121875,-8388607,1,2638,2645,2639,740,2478,-10110976,1,1,15,1,238,0,0,0,1
447615004,197454,200538,220150,184284,238715,114808,173384,228311,172158,211363,209979,200571,224255,148440,200834,193675,133344,227805,234432,161116,-9797,126925,-121967,-8388607,1,2642,2643,2648,745,2480,-10110976,1,1,15,1,238,0,0,0,1
447615005,197764,200803,219940,184177,238397,114460,173466,228086,172307,211424,210006,200427,224157,148589,201078,194038,134002,227867,234362,160799,-9538,127058,-121845,-8388607,1,2641,2639,2650,740,2476,-10110976,1,1,15,1,238,0,0,0,1
447615006,198006,201079,219652,184176,237957,114054,173277,228050,172049,211194,209688,200009,224163,148324,201336,194447,134210,227807,234378,160356,-9532,127175,-121845,-8388607,1,2647,2638,2642,744,2471,-10110976,1,1,15,1,238,0,0,0,1
447615007,197948,201364,219747,184229,237567,113806,172858,228105,171896,210604,209330,199727,224075,148416,201561,194624,134593,227639,234383,159875,-9654,127191,-121823,-8388607,1,2635,2647,2640,743,2477,-10110976,1,1,15,1,238,0,0,0,1
