446936459,197316,200535,219951,184288,238257,114322,172992,228235,172301,210888,209671,200236,224150,148344,200793,194099,134991,228474,234780,161117,-9764,127063,-266469,-8388607,1,2643,2642,2645,743,2476,-10110976,1,1,15,1,243,0,0,0,1
446936460,197415,200717,219963,184427,238399,114550,173286,228325,172023,210769,209837,200597,224275,148292,200963,194060,134949,228431,234813,161272,-9611,127271,-266628,-8388607,1,2645,2648,2648,744,2475,-10110976,1,1,15,1,243,0,0,0,1
446936461,197681,201035,220165,184741,238565,114633,173521,228528,172177,210710,209567,200220,224393,148513,200893,194161,134689,228470,234750,161067,-9709,127395,-266554,-8388607,1,2639,2649,2639,744,2478,-10110976,1,1,15,1,243,0,0,0,1
446936462,198093,201274,220182,184833,238723,114790,173575,228772,172199,210926,209418,200320,224382,148604,200994,194419,134596,228081,234636,160884,-9636,127369,-266573,-8388607,1,2639,2646,2645,740,2488,-10110976,1,1,15,1,243,0,0,0,1
446936463,198431,201514,220368,184850,239048,114828,173659,228957,171907,210841,209270,200269,224300,148438,201339,194554,134428,228117,234474,160703,-9411,127506,-266449,-8388607,1,2647,2644,2645,738,2475,-10110976,1,1,15,1,243,0,0,0,1
446936464,198578,201694,220499,184925,239045,115001,173599,228759,171725,210579,209415,200143,224390,148651,201196,194509,134204,228037,234329,160727,-9413,127485,-266674,-8388607,1,2646,2646,2646,739,2476,-10110976,1,1,15,1,243,0,0,0,1
446936465,198638,201670,220503,184971,239267,115133,173599,228661,171676,210626,209196,200298,224352,148706,201206,194438,133966,227876,234341,160639,-9362,127489,-266490,-8388607,1,2642,2649,2643,742,2479,-10110976,1,1,15,1,243,0,0,0,1
446936466,198603,201780,220577,185032,239154,115231,173602,228767,171724,210472,209147,200057,224136,148613,201175,194562,133906,227912,234033,160664,-9432,127661,-266414,-8388607,1,2638,2646,2648,745,2481,-10110976,1,1,15,1,243,0,0,0,1
446936467,198408,201597,220441,185112,239025,115118,173692,228794,171986,210527,209341,200158,224122,148389,200864,194441,133889,227820,234166,160667,-9589,127588,-266474,-8388607,1,2645,2645,2648,742,2477,-10110976,1,1,15,1,243,0,0,0,1
446936468,198216,201370,220548,185111,238932,115037,173732,228621,172051,210540,209380,200107,224048,148408,200702,194256,134028,227797,234356,160602,-9491,127247,-266480,-8388607,1,2647,2642,2642,744,2476,-10110976,1,1,15,1,243,0,0,0,1
446936469,197969,201097,220543,184850,238879,114821,173482,228516,172244,210630,209473,199999,223892,148287,200694,194031,134002,228036,234315,160780,-9737,127337,-266477,-8388607,1,2644,2643,2639,743,2478,-10110976,1,1,15,1,243,0,0,0,1
446936470,197768,201072,220378,184656,238462,114737,173385,228285,171896,210777,209382,200135,223802,148145,200641,193927,134250,228148,234490,160803,-9740,127306,-266474,-8388607,1,2641,2646,2642,741,2479,-10110976,1,1,15,1,243,0,0,0,1
446936471,197727,201132,220122,184733,238409,114675,173338,228221,171984,210807,209301,200144,223982,148039,200599,193668,134436,228143,234452,160800,-9655,127073,-266416,-8388607,1,2640,2645,2647,741,2476,-10110976,1,1,15,1,243,0,0,0,1
446936472,197762,201014,220188,184596,238385,114380,173111,228145,172060,210903,209510,200222,223879,148021,200612,193696,134584,228392,234582,160695,-9630,127206,-266383,-8388607,1,2645,2642,2642,743,2476,-10110976,1,1,15,1,243,0,0,0,1
446936473,197744,200878,220019,184373,238272,114460,173005,228057,171802,210754,209356,200253,223646,148000,200615,193937,134734,228228,234384,160812,-9509,127266,-266444,-8388607,1,2645,2644,2639,746,2475,-10110976,1,1,15,1,243,0,0,0,1
446936474,197892,201095,220053,184527,238461,114654,173024,227993,171680,210921,209235,200163,223658,147797,200665,193995,134601,228206,234471,160700,-9438,127392,-266397,-8388607,1,2642,2647,2642,742,2479,-10110976,1,1,15,1,243,0,0,0,1
446936475,198000,201184,220142,184591,238464,114627,173213,228348,171821,210620,209326,200148,223865,148019,200642,194316,134628,228270,234407,160824,-9545,127358,-266386,-8388607,1,2644,2645,2645,733,2479,-10110976,1,1,15,1,243,0,0,0,1
446936476,197969,201216,220220,184725,238571,114657,173246,228335,171750,210567,209162,200097,223652,148067,200693,194253,134435,228124,234416,160651,-9511,127400,-266439,-8388607,1,2645,2644,2644,743,2478,-10110976,1,1,15,1,243,0,0,0,1
446936477,198175,201400,220292,185001,238710,114765,173472,228610,171794,210423,209143,199963,224156,148290,200849,194453,134541,228045,234344,160716,-9513,127610,-266491,-8388607,1,2642,2645,2644,743,2477,-10110976,1,1,15,1,243,0,0,0,1
446936478,198229,201428,220284,184998,238749,114720,173555,228633,171689,210403,209133,199788,224172,148523,200703,194383,134276,227918,234246,160826,-9503,127383,-266423,-8388607,1,2642,2647,2642,741,2479,-10110976,1,1,15,1,243,0,0,0,1
